OID_,TEMP_C,WS,WD,YAER,MONTH,HOUR,DAY
,20.895013427700000,19.702022173700001,261.618639767999980,2025,12,22,7
,21.262994384799999,17.013467278800000,262.548818512000025,2025,12,23,7
,21.089990234399998,17.141143985700001,265.718138103999991,2025,12,0,8
,20.659997558600001,17.765306347500001,281.385579974999985,2025,12,1,8
,19.658013916000002,12.467876202899999,318.037941365999984,2025,12,2,8
,18.477014160200000,12.546842164099999,358.600665427000024,2025,12,3,8
,17.869012451200000,11.519733250000000,9.803996808979999,2025,12,4,8
,17.745996093799999,9.650117278500000,359.535434496999983,2025,12,5,8
,17.778985595700000,9.089922227180001,350.258274484000026,2025,12,6,8
,17.842004394500002,9.028309274010001,352.738058142000000,2025,12,7,8
,17.704003906299999,9.313988483439999,357.535032059999992,2025,12,8,8
,17.425012207000002,9.125775029960000,1.776164751550000,2025,12,9,8
,16.850000000000001,8.003789004450001,8.156231788630000,2025,12,10,8
,16.740991210899999,7.300590010540000,10.033279871700000,2025,12,11,8
,16.825006103500002,6.270316405760000,9.722882438639999,2025,12,12,8
,16.876000976600000,4.811245643330000,13.321344523100001,2025,12,13,8
,16.846002197299999,3.801661735400000,20.537012134600001,2025,12,14,8
,16.856988525399998,2.524063268970000,22.925077699900001,2025,12,15,8
,16.857995605500001,1.440670828600000,30.176710325100000,2025,12,16,8
,16.856011962899998,0.679490510303000,51.890999875600002,2025,12,17,8
,16.946008300799999,0.691182353519000,141.905297036000007,2025,12,18,8
,17.101007080100000,1.955966317080000,164.903156598999999,2025,12,19,8
,17.438012695299999,3.072373957580000,158.998009956000004,2025,12,20,8
,17.840997314500001,3.889919232310000,166.581611552999988,2025,12,21,8
,18.863000488299999,6.660819477610000,162.018507145999990,2025,12,22,8
,19.241998291000002,8.602461848420001,173.483310278999994,2025,12,23,8
,19.571984863299999,9.748749481600001,187.427049732000000,2025,12,0,9
,19.838006591799999,10.208588100000000,193.206284232000002,2025,12,1,9
,20.097985839800000,10.730350722900001,195.481872186000004,2025,12,2,9
,20.309014892600000,11.041292887199999,199.276160685000008,2025,12,3,9
,20.084008789100000,11.351979866900001,206.344343656999996,2025,12,4,9
,19.995996093799999,10.972741077500000,211.005119912999987,2025,12,5,9
,20.317987060499998,10.474969365800000,216.766168676000007,2025,12,6,9
,20.530999755900002,10.605909722600000,215.444853246000008,2025,12,7,9
,20.590997314500001,11.040034181799999,214.884435991000004,2025,12,8,9
,20.799005127000001,11.010533924400001,205.919781389000008,2025,12,9,9
,21.071984863299999,10.162777724900000,204.351173670999998,2025,12,10,9
,20.877008056600001,11.046744468600000,197.717176103000014,2025,12,11,9
,20.977990722700000,12.580665625600000,187.176839177999994,2025,12,12,9
,21.261987304700000,17.682234232999999,199.107016796000011,2025,12,13,9
,21.878991699200000,18.539548099899999,206.114925230000011,2025,12,14,9
,22.228997802700000,19.296818066699998,240.555549641999988,2025,12,15,9
,21.919000244100001,17.294213287500000,248.989467026999989,2025,12,16,9
,22.667993164100000,15.321969230100001,245.906254187000002,2025,12,17,9
,22.805993652300000,14.157045994600001,237.906517787000013,2025,12,18,9
,23.240014648399999,15.583957816000000,233.346550917999991,2025,12,19,9
,23.477014160200000,16.311801237699999,232.659993385000007,2025,12,20,9
,23.352990722700000,16.673200216800002,233.493840833000007,2025,12,21,9
,23.571008300799999,16.379207623799999,228.563913732000003,2025,12,22,9
,23.546014404299999,16.673704467000000,230.955779860999996,2025,12,23,9
,23.429986572299999,17.130543055299999,232.951898774999989,2025,12,0,10
,23.278009033200000,17.441181846999999,234.534880087000005,2025,12,1,10
,22.751000976600000,17.851313763299999,236.696730145000004,2025,12,2,10
,22.947991943400002,17.699014858300000,239.454186929999992,2025,12,3,10
,22.830010986300000,17.573888378300001,241.683422914000005,2025,12,4,10
,22.818994140600001,17.702565601000000,242.709847454999988,2025,12,5,10
,23.015008544899999,17.630685308699999,247.045526203999998,2025,12,6,10
,23.071984863299999,18.316057608200001,256.735401168999999,2025,12,7,10
,21.080987548800000,14.926291885600000,330.047264448000021,2025,12,8,10
,17.152001953100001,16.071575287600002,1.998448672990000,2025,12,9,10
,16.739007568400002,13.383236639500000,2.327069216910000,2025,12,10,10
,16.950006103500002,11.421222381100000,359.233585097999992,2025,12,11,10
,17.139001464800000,10.667036487200001,353.877866304000008,2025,12,12,10
,16.965997314500001,10.237931007900000,356.656098035000014,2025,12,13,10
,16.792993164100000,9.668169978970001,2.615245780890000,2025,12,14,10
,16.503991699200000,9.058469941749999,7.042381476240000,2025,12,15,10
,16.460992431600001,8.499413413959999,8.969006410310000,2025,12,16,10
,16.361993408200000,7.811399336530000,11.272373474900000,2025,12,17,10
,16.178002929700000,7.347577854610000,13.528487049000001,2025,12,18,10
,16.170007324200000,7.011588177750000,17.116589119800000,2025,12,19,10
,16.253991699200000,6.903033720200000,19.305260054600001,2025,12,20,10
,16.193994140600001,6.783048189190000,24.838401735700000,2025,12,21,10
,16.369989013700000,7.829528804550000,38.964017584799997,2025,12,22,10
,16.381005859399998,7.752259940150000,48.419650549099998,2025,12,23,10
,16.434991455100000,7.119873076180000,63.140308572800002,2025,12,0,11
,16.568994140600001,7.021448789460000,82.845562856200004,2025,12,1,11
,16.777001953100001,6.931830211460000,92.466218160899999,2025,12,2,11
,16.969995117200000,6.354737636570000,98.564786435499997,2025,12,3,11
,17.128991699200000,6.380416663270000,106.568135634000001,2025,12,4,11
,17.334985351600000,6.160877637890000,112.495109760000005,2025,12,5,11
,17.580987548800000,5.731431252250000,118.718374056000002,2025,12,6,11
,17.770013427700000,5.357130998870000,115.222276973999996,2025,12,7,11
,17.903009033200000,5.526150869240000,110.938760539000000,2025,12,8,11
,18.029992675799999,6.165525932310000,110.873468004000003,2025,12,9,11
,18.576013183600001,6.927568079310000,105.296153884999995,2025,12,10,11
,18.840997314500001,7.668205549070000,111.719991543000006,2025,12,11,11
,19.251000976600000,8.502987504920000,120.012575745000007,2025,12,12,11
,19.730004882799999,8.909808174229999,128.520743051000011,2025,12,13,11
,20.014001464800000,9.326963930700000,137.192838566999995,2025,12,14,11
,20.206994628899999,9.355847134830000,149.075397455999990,2025,12,15,11
,20.330010986300000,9.643374652200000,156.713478449000007,2025,12,16,11
,20.559014892600000,10.075353528200001,158.709732293999991,2025,12,17,11
,20.646997070299999,10.202277015400000,161.013936486999995,2025,12,18,11
,20.885003662100001,10.656777645700000,162.884036873000014,2025,12,19,11
,21.037011718799999,10.624009030100000,164.933358539000011,2025,12,20,11
,21.119012451200000,10.577769060800000,167.190106281999988,2025,12,21,11
,21.536004638700000,11.149082135800001,163.699122727000002,2025,12,22,11
,21.573999023399999,11.242214306199999,165.020783287000000,2025,12,23,11
,21.528985595700000,11.129892023700000,164.168217303999995,2025,12,0,12
,21.541009521500001,11.410609585300000,163.591876469999988,2025,12,1,12
,21.688989257799999,12.836571091000000,173.144711505999993,2025,12,2,12
,21.843011474600001,11.388602706500000,176.202662959999998,2025,12,3,12
,21.952996826200000,12.316018468399999,181.369528223000003,2025,12,4,12
,21.967004394500002,12.609701121700001,187.007846480000012,2025,12,5,12
,21.830010986300000,12.370153229400000,188.957148340000003,2025,12,6,12
,21.817010497999998,12.707824363300000,193.297768560000009,2025,12,7,12
,21.817987060499998,12.640206121400000,199.345728825999998,2025,12,8,12
,21.903985595700000,12.143851500800000,204.652408643000001,2025,12,9,12
,21.902001953100001,10.253182266100000,205.860819625000005,2025,12,10,12
,21.882012939500001,10.699055097000000,205.548710747999991,2025,12,11,12
,21.838006591799999,11.093014459000001,203.666032851000011,2025,12,12,12
,21.797998046899998,11.397772159700001,202.773859273999989,2025,12,13,12
,21.762994384799999,11.088305703600000,203.135036344000014,2025,12,14,12
,21.732995605500001,11.124032310700001,202.302212059999988,2025,12,15,12
,21.751000976600000,11.258924547099999,201.896428168999989,2025,12,16,12
,21.817987060499998,11.204439264399999,202.791542838999987,2025,12,17,12
,21.878015136700000,11.555038766599999,203.433560997999990,2025,12,18,12
,21.960992431600001,12.104641842099999,209.081499229000002,2025,12,19,12
,22.003991699200000,11.986764602499999,212.160677913000001,2025,12,20,12
,21.990014648399999,11.924289923700000,212.224811197999998,2025,12,21,12
,22.059014892600000,12.638048133300000,212.466418221999987,2025,12,22,12
,22.041009521500001,12.026725255100001,211.153347727000011,2025,12,23,12
,22.033013916000002,11.917139715299999,209.864578746999996,2025,12,0,13
,22.027001953100001,12.204737284500000,209.353447074000002,2025,12,1,13
,22.093011474600001,12.442038470000000,208.664363869999988,2025,12,2,13
,22.110009765600001,12.427930668200000,208.173437745999991,2025,12,3,13
,22.102014160200000,12.393614053700000,207.231164366999991,2025,12,4,13
,22.028985595700000,12.092240902300000,207.734565792000012,2025,12,5,13
,21.904992675799999,12.514031431399999,214.094062156999996,2025,12,6,13
,21.504998779299999,12.781860038500000,221.152017381000007,2025,12,7,13
,21.799005127000001,10.591486236100000,220.890923659000009,2025,12,8,13
,22.007989502000001,11.937977406800000,224.428385128999992,2025,12,9,13
,21.386987304700000,11.129375154700000,221.688981595999991,2025,12,10,13
,21.379998779299999,11.094851672900001,217.081722344000013,2025,12,11,13
,21.352014160200000,11.042045692300000,221.038485893000001,2025,12,12,13
,21.399011230500001,10.891832676000000,225.868097094999996,2025,12,13,13
,21.313012695299999,10.721763254000001,231.433697381999991,2025,12,14,13
,21.322991943400002,10.417893685899999,232.157117389000007,2025,12,15,13
,21.333001709000001,10.804171667800000,232.297876255999995,2025,12,16,13
,21.028985595700000,11.156804602599999,238.557648596000007,2025,12,17,13
,21.060998535200000,11.188102833800000,249.542673285000006,2025,12,18,13
,20.891992187500001,9.197815378620000,262.656393490000028,2025,12,19,13
,21.053002929700000,7.794085230960000,273.240866851000021,2025,12,20,13
,20.688012695299999,6.587025182650000,273.401624326999979,2025,12,21,13
,21.791986084000001,6.112338622910000,271.025303640000004,2025,12,22,13
,21.654992675799999,5.827786924150000,279.048730544000023,2025,12,23,13
,21.352014160200000,6.001539032960000,293.812910632000012,2025,12,0,14
,21.011987304700000,6.232344447280000,309.039150920999987,2025,12,1,14
,20.693994140600001,6.182305515680000,322.502091584000027,2025,12,2,14
,20.313012695299999,5.975964405330000,335.941252893000012,2025,12,3,14
,19.889001464800000,5.594334406670000,350.079714237000019,2025,12,4,14
,19.542993164100000,5.407175679420000,4.680980742630000,2025,12,5,14
,19.382012939500001,5.410945374820000,17.178828241800002,2025,12,6,14
,19.353997802700000,5.612046309660000,23.558145407300000,2025,12,7,14
,19.377008056600001,6.201005472670000,23.875897222599999,2025,12,8,14
,19.316003418000001,6.656905021140000,26.840420707600000,2025,12,9,14
,19.294000244100001,5.377810785670000,26.810813202199999,2025,12,10,14
,19.245996093799999,5.293379899280000,28.443079317999999,2025,12,11,14
,19.183007812500001,5.655223437140000,29.266580144500001,2025,12,12,14
,19.132989502000001,5.787172325530000,31.323445866499998,2025,12,13,14
,19.059991455100000,5.410104424950000,34.157247055200003,2025,12,14,14
,18.964013671899998,5.342513984370000,32.593502810300002,2025,12,15,14
,18.834008789100000,5.340465584790000,33.244856528800000,2025,12,16,14
,18.736993408200000,5.486336990190000,41.223011842299996,2025,12,17,14
,18.715997314500001,5.540818209220000,52.207674605699999,2025,12,18,14
,18.753991699200000,5.462798624150000,63.364543866299996,2025,12,19,14
,18.865014648399999,5.337937970030000,71.979837187499996,2025,12,20,14
,18.972985839800000,5.406638776440000,81.835546292000004,2025,12,21,14
,19.040002441399999,5.552201585300000,99.370747930500002,2025,12,22,14
,19.191003418000001,5.787573742650000,114.655370710000000,2025,12,23,14
,19.419000244100001,6.195098834780000,128.423347591000010,2025,12,0,15
,19.684991455100000,6.710196795020000,139.462757396999990,2025,12,1,15
,19.973992919899999,7.083875867220000,147.051440982999992,2025,12,2,15
,20.200006103500002,7.421266165410000,152.191877062000003,2025,12,3,15
,20.356011962899998,7.936100633680000,158.458329569000000,2025,12,4,15
,20.434014892600000,8.771075779209999,160.717210712999986,2025,12,5,15
,20.530999755900002,9.282382677619999,162.340887071999987,2025,12,6,15
,20.481011962899998,9.579158061390000,163.801617982000010,2025,12,7,15
,20.602014160200000,10.365066736899999,164.702474251000012,2025,12,8,15
,20.741998291000002,11.088354555600000,166.739304492000002,2025,12,9,15
,20.741998291000002,11.138068592000000,165.759193514999993,2025,12,10,15
,21.058007812500001,11.258068666800000,172.580188146000012,2025,12,11,15
,21.307000732399999,10.842826869900000,178.187250291999987,2025,12,12,15
,21.576989746100001,10.765851066900000,183.177490277000004,2025,12,13,15
,21.666009521500001,11.567275592100000,187.617310346000011,2025,12,14,15
,21.711999511700000,11.829500750799999,195.250964159000006,2025,12,15,15
,21.672998046899998,11.777375492299999,200.768372626000001,2025,12,16,15
,21.575006103500002,11.544605161100000,199.070583357999993,2025,12,17,15
,21.490014648399999,11.754916846500000,197.290723950999990,2025,12,18,15
,21.478997802700000,12.036781525700000,196.318083215999991,2025,12,19,15
,21.544000244100001,12.283394895600001,197.332965905000009,2025,12,20,15
,21.606011962899998,12.188979152000000,198.267438599999991,2025,12,21,15
,21.735009765600001,12.120087877200000,191.247677181000000,2025,12,22,15
,21.757012939500001,13.593019242200000,193.112526695000014,2025,12,23,15
,21.820001220700000,13.880592112800000,195.911132591000012,2025,12,0,16
,21.905999755900002,15.123027578300000,202.680051953000003,2025,12,1,16
,21.907006835899999,15.217858635000001,203.950015130999986,2025,12,2,16
,21.879998779299999,15.403421076500001,205.745155041999993,2025,12,3,16
,21.853997802700000,15.207707529000000,209.018339771000001,2025,12,4,16
,21.943994140600001,14.999690751999999,213.088962134000013,2025,12,5,16
,22.126000976600000,15.063737873799999,213.272854800999994,2025,12,6,16
,22.010003662100001,15.033319723300000,211.909822897999987,2025,12,7,16
,22.092004394500002,14.672217676900001,214.784811227000006,2025,12,8,16
,21.719995117200000,14.180649502500000,221.709803931000010,2025,12,9,16
,21.559991455100000,12.921998988600000,222.977316844999990,2025,12,10,16
,21.404992675799999,13.112486477999999,228.019552812000001,2025,12,11,16
,21.204003906299999,11.833910717600000,237.923105392999986,2025,12,12,16
,20.866998291000002,9.841113703280000,254.114551465000005,2025,12,13,16
,20.313989257799999,7.697735678920000,268.552731873000027,2025,12,14,16
,20.006005859399998,6.333406180250000,268.605365383999981,2025,12,15,16
,20.222985839800000,6.023743380490000,256.193871983000008,2025,12,16,16
,20.459008789100000,6.116101710590000,250.332822821999997,2025,12,17,16
,20.477014160200000,6.253438690260000,256.824261515999979,2025,12,18,16
,20.382012939500001,5.626943125480000,276.621415281999987,2025,12,19,16
,20.313989257799999,4.817982510850000,299.665214923999997,2025,12,20,16
,20.226007080100000,4.181791143370000,317.343465620000018,2025,12,21,16
,20.412011718799999,4.756246374780000,293.124468580999974,2025,12,22,16
,20.323999023399999,5.019660063400000,296.977354821999995,2025,12,23,16
,20.226007080100000,4.584568111670000,301.058233625000014,2025,12,0,17
,20.124993896500001,5.125173798380000,305.427617520000013,2025,12,1,17
,19.951989746100001,5.484070685220000,304.504541177000021,2025,12,2,17
,19.533990478500002,5.129080659760000,300.006573573000026,2025,12,3,17
,19.221002197299999,5.371512057570000,297.847019497000019,2025,12,4,17
,18.990014648399999,6.015964250780000,300.928688610999984,2025,12,5,17
,18.903009033200000,5.532990435040000,316.964739344000009,2025,12,6,17
,18.861993408200000,5.582742612340000,324.915006413000015,2025,12,7,17
,18.839990234399998,5.002414120570000,328.208368558000018,2025,12,8,17
,18.710992431600001,5.349190780900000,337.147760973999993,2025,12,9,17
,18.439996337899998,5.959949976560000,330.324445072000003,2025,12,10,17
,18.361993408200000,7.582798474350000,338.888281656999993,2025,12,11,17
,18.342004394500002,8.020085393210000,342.524689430000024,2025,12,12,17
,18.434991455100000,7.858755887410000,350.313290572000028,2025,12,13,17
,18.402001953100001,7.933598077450000,351.978802464000012,2025,12,14,17
,18.297998046899998,8.183764821450000,354.323242699999980,2025,12,15,17
,18.176995849600001,8.243451380440000,2.727904484320000,2025,12,16,17
,17.965997314500001,8.559477112390001,7.231598018410000,2025,12,17,17
,17.702996826200000,8.544641290040000,13.613902205800001,2025,12,18,17
,17.530999755900002,8.475682197950000,19.928048912800001,2025,12,19,17
,17.541986084000001,8.411338202190001,26.702408932400001,2025,12,20,17
,17.542993164100000,8.330119110760000,31.005549495000000,2025,12,21,17
,17.659997558600001,8.035237906730000,32.532383744000001,2025,12,22,17
,17.573999023399999,8.215826290500001,36.301493245499998,2025,12,23,17
,17.468988037100001,8.159029549130000,41.074526492700002,2025,12,0,18
,17.421014404299999,7.857568491520000,44.631492578100001,2025,12,1,18
,17.392999267600000,7.530061620130000,50.201043894300000,2025,12,2,18
,17.419000244100001,7.028271124620000,53.689775172499999,2025,12,3,18
,17.340997314500001,6.581836224390000,51.713353753100002,2025,12,4,18
,17.287988281299999,6.784862768910000,53.531412229799997,2025,12,5,18
,17.260003662100001,6.778822222560000,61.004331741500003,2025,12,6,18
,17.294000244100001,6.514924448530000,69.470933347400006,2025,12,7,18
,17.374993896500001,6.689683789360000,76.213611153800002,2025,12,8,18
,17.506005859399998,6.624024517290000,80.261893883400006,2025,12,9,18
,17.364007568400002,6.210824487970000,82.321854593300003,2025,12,10,18
,17.520989990200000,5.962702218710000,94.216932892900005,2025,12,11,18
,17.760003662100001,6.162270018210000,100.513858952999996,2025,12,12,18
,18.053002929700000,6.477435634090000,101.721033234999993,2025,12,13,18
,18.471002197299999,6.680959194550000,108.648923233999994,2025,12,14,18
,18.790002441399999,6.513963226710000,116.219283955999998,2025,12,15,18
,19.115991210899999,6.190944136930000,124.109000652000006,2025,12,16,18
,19.372003173800000,6.036334646790000,124.505555647999998,2025,12,17,18
,19.602990722700000,6.279196636060000,127.294948265000002,2025,12,18,18
,19.800012207000002,6.436813169710000,129.564092812000013,2025,12,19,18
,19.489007568400002,6.006745043940000,133.166385509999998,2025,12,20,18
,19.448999023399999,4.984004565980000,131.843026385999991,2025,12,21,18
,19.635003662100001,4.505637134880000,117.956393000000006,2025,12,22,18
,19.696008300799999,4.883657544060000,112.101513651999994,2025,12,23,18
,19.413995361300000,4.552127072660000,102.854643628999995,2025,12,0,19
,18.973992919899999,4.391544557980000,84.638315708999997,2025,12,1,19
,18.825006103500002,4.818556108540000,88.543797103000003,2025,12,2,19
,18.757989502000001,4.585448776800000,92.047963006800003,2025,12,3,19
,18.834985351600000,4.430903945560000,82.014620228900000,2025,12,4,19
