442700.00,3921300.00,465.40887,315.71,315.71,2.00
442700.00,3921350.00,617.4052,316.21,316.21,2.00
442700.00,3921400.00,525.0089,316.75,316.75,2.00
442700.00,3921450.00,292.59259,317.34,317.34,2.00
442700.00,3921500.00,223.60805,317.36,317.36,2.00
442700.00,3921550.00,207.86085,317.06,317.06,2.00
442700.00,3921600.00,187.81536,317.00,317.00,2.00
442700.00,3921650.00,172.05381,317.00,317.00,2.00
442700.00,3921700.00,159.27967,317.29,317.29,2.00
442700.00,3921750.00,149.80226,317.54,317.54,2.00
442700.00,3921800.00,149.81493,317.23,317.23,2.00
442700.00,3921850.00,149.64408,317.06,317.06,2.00
442700.00,3921900.00,142.5746,317.28,317.28,2.00
442700.00,3921950.00,133.72211,317.85,317.85,2.00
442700.00,3922000.00,129.15187,318.93,318.93,2.00
442700.00,3922050.00,122.97059,319.53,319.53,2.00
442700.00,3922100.00,120.23857,319.74,319.74,2.00
442700.00,3922150.00,117.68621,320.26,320.26,2.00
442700.00,3922200.00,113.77108,320.91,320.91,2.00
442700.00,3922250.00,108.57251,321.57,321.57,2.00
442700.00,3922300.00,108.077,322.23,322.23,2.00
442750.00,3921300.00,420.12726,315.33,315.33,2.00
442750.00,3921350.00,509.90051,316.28,316.28,2.00
442750.00,3921400.00,523.14525,316.79,316.79,2.00
442750.00,3921450.00,352.33664,316.86,316.86,2.00
442750.00,3921500.00,256.54885,316.97,316.97,2.00
442750.00,3921550.00,219.31795,317.08,317.08,2.00
442750.00,3921600.00,189.71824,317.10,317.10,2.00
442750.00,3921650.00,175.45385,317.10,317.10,2.00
442750.00,3921700.00,169.75624,317.00,317.00,2.00
442750.00,3921750.00,161.14034,316.92,316.92,2.00
442750.00,3921800.00,159.61679,316.97,316.97,2.00
442750.00,3921850.00,152.55779,317.16,317.16,2.00
442750.00,3921900.00,140.38145,317.79,317.79,2.00
442750.00,3921950.00,137.97245,318.58,318.58,2.00
442750.00,3922000.00,127.66741,319.61,319.61,2.00
442750.00,3922050.00,122.98509,320.35,320.35,2.00
442750.00,3922100.00,118.93117,320.85,320.85,2.00
442750.00,3922150.00,117.31087,321.02,321.02,2.00
442750.00,3922200.00,116.11131,321.05,321.05,2.00
442750.00,3922250.00,118.39087,321.03,321.03,2.00
442750.00,3922300.00,118.84476,321.01,321.01,2.00
442800.00,3921300.00,395.01362,315.08,315.08,2.00
442800.00,3921350.00,454.83242,315.31,315.31,2.00
442800.00,3921400.00,680.26559,315.65,315.65,2.00
442800.00,3921450.00,580.88003,316.08,316.08,2.00
442800.00,3921500.00,291.9611,316.78,316.78,2.00
442800.00,3921550.00,196.47978,317.61,317.61,2.00
442800.00,3921600.00,172.45259,317.77,317.77,2.00
442800.00,3921650.00,165.75668,317.76,317.76,2.00
442800.00,3921700.00,175.6093,316.97,316.97,2.00
442800.00,3921750.00,178.69916,316.29,316.29,2.00
442800.00,3921800.00,168.89349,316.70,316.70,2.00
442800.00,3921850.00,154.23209,317.36,317.36,2.00
442800.00,3921900.00,142.06352,318.70,318.70,2.00
442800.00,3921950.00,132.92315,319.76,319.76,2.00
442800.00,3922000.00,127.339,320.44,320.44,2.00
442800.00,3922050.00,123.45802,320.81,320.81,2.00
442800.00,3922100.00,122.54989,320.96,320.96,2.00
442800.00,3922150.00,119.31401,321.28,321.28,2.00
442800.00,3922200.00,114.13798,321.67,321.67,2.00
442800.00,3922250.00,119.68453,321.38,321.38,2.00
442800.00,3922300.00,124.46014,320.99,320.99,2.00
442850.00,3921300.00,385.1988,315.09,315.09,2.00
442850.00,3921350.00,420.50014,315.33,315.33,2.00
442850.00,3921400.00,511.20319,315.72,315.72,2.00
442850.00,3921450.00,615.51815,316.26,316.26,2.00
442850.00,3921500.00,309.87481,317.00,317.00,2.00
442850.00,3921550.00,200.21308,317.85,317.85,2.00
442850.00,3921600.00,191.27483,317.62,317.62,2.00
442850.00,3921650.00,188.95883,317.17,317.17,2.00
442850.00,3921700.00,185.55812,316.77,316.77,2.00
442850.00,3921750.00,183.81868,316.48,316.48,2.00
442850.00,3921800.00,169.00955,317.02,317.02,2.00
442850.00,3921850.00,156.92358,317.85,317.85,2.00
442850.00,3921900.00,152.03686,319.47,319.47,2.00
442850.00,3921950.00,143.57366,320.53,320.53,2.00
442850.00,3922000.00,132.31262,320.86,320.86,2.00
442850.00,3922050.00,126.69661,321.00,321.00,2.00
442850.00,3922100.00,127.32418,321.00,321.00,2.00
442850.00,3922150.00,123.94514,321.24,321.24,2.00
442850.00,3922200.00,120.93219,321.58,321.58,2.00
442850.00,3922250.00,123.26259,321.51,321.51,2.00
442850.00,3922300.00,125.85657,321.35,321.35,2.00
442900.00,3921300.00,382.99279,315.31,315.31,2.00
442900.00,3921350.00,423.82443,315.85,315.85,2.00
442900.00,3921400.00,431.78117,316.38,316.38,2.00
442900.00,3921450.00,440.61237,316.92,316.92,2.00
442900.00,3921500.00,351.78761,317.39,317.39,2.00
442900.00,3921550.00,257.44139,317.83,317.83,2.00
442900.00,3921600.00,213.36299,317.06,317.06,2.00
442900.00,3921650.00,241.3117,316.02,316.02,2.00
442900.00,3921700.00,208.95323,316.53,316.53,2.00
442900.00,3921750.00,178.60565,317.08,317.08,2.00
442900.00,3921800.00,161.76456,317.74,317.74,2.00
